,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
102,1,Hakeem Olajuwon,30,HOU,73.0,73.0,98,0.745,82,39.5,26.1,13.0,3.5,1.8,4.2,.529,.000,.779,15.8,.234,1993,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
103,2T,Michael Jordan,29,CHI,9.0,9.0,98,0.092,78,39.3,32.6,6.7,5.5,2.8,0.8,.495,.352,.837,17.2,.270,1993,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
104,2T,David Robinson,27,SAS,9.0,9.0,98,0.092,82,39.2,23.4,11.7,3.7,1.5,3.2,.501,.176,.732,13.2,.197,1993,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
105,4,Dennis Rodman,31,DET,3.0,3.0,98,0.031,62,38.9,7.5,18.3,1.6,0.8,0.7,.427,.205,.534,5.5,.110,1993,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
106,5T,Patrick Ewing,30,NYK,1.0,1.0,98,0.010,81,37.1,24.2,12.1,1.9,0.9,2.0,.503,.143,.719,10.6,.170,1993,https://www.basketball-reference.com//players/e/ewingpa01.html,https://www.basketball-reference.com/req/202106291/images/players/ewingpa01.jpg
107,5T,Dan Majerle,27,PHO,1.0,1.0,98,0.010,82,39.0,16.9,4.7,3.8,1.7,0.4,.464,.381,.778,9.8,.147,1993,https://www.basketball-reference.com//players/m/majerda01.html,https://www.basketball-reference.com/req/202106291/images/players/majerda01.jpg
108,5T,Charles Oakley,29,NYK,1.0,1.0,98,0.010,82,27.2,6.9,8.6,1.5,1.0,0.2,.508,.000,.722,7.3,.157,1993,https://www.basketball-reference.com//players/o/oaklech01.html,https://www.basketball-reference.com/req/202106291/images/players/oaklech01.jpg
109,5T,John Starks,27,NYK,1.0,1.0,98,0.010,80,31.0,17.5,2.6,5.1,1.1,0.2,.428,.321,.795,7.5,.145,1993,https://www.basketball-reference.com//players/s/starkjo01.html,https://www.basketball-reference.com/req/202106291/images/players/starkjo01.jpg
110,1,Hakeem Olajuwon,31,HOU,23.0,23.0,101,0.228,80,41.0,27.3,11.9,3.6,1.6,3.7,.528,.421,.716,14.3,.210,1994,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
111,2,David Robinson,28,SAS,22.0,22.0,101,0.218,80,40.5,29.8,10.7,4.8,1.7,3.3,.507,.345,.749,20.0,.296,1994,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
112,3,Dikembe Mutombo,27,DEN,19.0,19.0,101,0.188,82,34.8,12.0,11.8,1.5,0.7,4.1,.569,.000,.583,9.4,.158,1994,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
113,4,Scottie Pippen,28,CHI,11.0,11.0,101,0.109,72,38.3,22.0,8.7,5.6,2.9,0.8,.491,.320,.660,11.2,.194,1994,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
114,5,Gary Payton,25,SEA,9.0,9.0,101,0.089,82,35.1,16.5,3.3,6.0,2.3,0.2,.504,.278,.595,9.3,.155,1994,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
115,6,Dennis Rodman,32,SAS,8.0,8.0,101,0.079,79,37.8,4.7,17.3,2.3,0.7,0.4,.534,.208,.520,8.7,.140,1994,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
116,7T,Mookie Blaylock,26,ATL,3.0,3.0,101,0.030,81,36.0,13.8,5.2,9.7,2.6,0.5,.411,.334,.730,10.2,.168,1994,https://www.basketball-reference.com//players/b/blaylmo01.html,https://www.basketball-reference.com/req/202106291/images/players/blaylmo01.jpg
117,7T,Nate McMillan,29,SEA,3.0,3.0,101,0.030,73,25.8,6.0,3.9,5.3,3.0,0.3,.447,.391,.564,6.0,.154,1994,https://www.basketball-reference.com//players/m/mcmilna01.html,https://www.basketball-reference.com/req/202106291/images/players/mcmilna01.jpg
118,9,Charles Oakley,30,NYK,2.0,2.0,101,0.020,82,35.8,11.8,11.8,2.7,1.3,0.2,.478,.000,.776,10.5,.172,1994,https://www.basketball-reference.com//players/o/oaklech01.html,https://www.basketball-reference.com/req/202106291/images/players/oaklech01.jpg
119,10,Horace Grant,28,CHI,1.0,1.0,101,0.010,70,36.7,15.1,11.0,3.4,1.1,1.2,.524,.000,.596,10.0,.188,1994,https://www.basketball-reference.com//players/g/grantho01.html,https://www.basketball-reference.com/req/202106291/images/players/grantho01.jpg
120,1,Dikembe Mutombo,28,DEN,45.0,45.0,105,0.429,82,37.8,11.5,12.5,1.4,0.5,3.9,.556,NO DATA,.654,8.7,.135,1995,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
121,2,Scottie Pippen,29,CHI,16.0,16.0,105,0.152,79,38.2,21.4,8.1,5.2,2.9,1.1,.480,.345,.716,11.8,.188,1995,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
122,3,Hakeem Olajuwon,32,HOU,13.0,13.0,105,0.124,72,39.6,27.8,10.8,3.5,1.8,3.4,.517,.188,.756,10.7,.181,1995,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
123,4,David Robinson,29,SAS,12.0,12.0,105,0.114,81,38.0,27.6,10.8,2.9,1.7,3.2,.530,.300,.774,17.5,.273,1995,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
124,5,Dennis Rodman,33,SAS,11.0,11.0,105,0.105,49,32.0,7.1,16.8,2.0,0.6,0.5,.571,.000,.676,5.8,.178,1995,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
125,6T,Derrick McKey,28,IND,2.0,2.0,105,0.019,81,34.6,13.3,4.9,3.4,1.5,0.6,.493,.360,.744,7.4,.127,1995,https://www.basketball-reference.com//players/m/mckeyde01.html,https://www.basketball-reference.com/req/202106291/images/players/mckeyde01.jpg
126,6T,Nate McMillan,30,SEA,2.0,2.0,105,0.019,80,25.9,5.2,3.8,5.3,2.1,0.7,.418,.342,.586,5.1,.119,1995,https://www.basketball-reference.com//players/m/mcmilna01.html,https://www.basketball-reference.com/req/202106291/images/players/mcmilna01.jpg
127,6T,Alonzo Mourning,24,CHH,2.0,2.0,105,0.019,77,38.2,21.3,9.9,1.4,0.6,2.9,.519,.324,.761,9.4,.153,1995,https://www.basketball-reference.com//players/m/mournal01.html,https://www.basketball-reference.com/req/202106291/images/players/mournal01.jpg
128,6T,Gary Payton,26,SEA,2.0,2.0,105,0.019,82,36.8,20.6,3.4,7.1,2.5,0.2,.509,.302,.716,11.7,.187,1995,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
129,1,Gary Payton,27,SEA,56.0,56.0,113,0.496,81,39.0,19.3,4.2,7.5,2.9,0.2,.484,.328,.748,11.5,.174,1996,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
130,2,Scottie Pippen,30,CHI,15.0,15.0,113,0.133,77,36.7,19.4,6.4,5.9,1.7,0.7,.463,.374,.679,12.3,.209,1996,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
131,3,Dikembe Mutombo,29,DEN,11.0,11.0,113,0.097,74,36.7,11.0,11.8,1.5,0.5,4.5,.499,.000,.695,7.6,.134,1996,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
132,4,David Robinson,30,SAS,9.0,9.0,113,0.080,82,36.8,25.0,12.2,3.0,1.4,3.3,.516,.333,.761,18.3,.290,1996,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
133,5,Hakeem Olajuwon,33,HOU,8.0,8.0,113,0.071,72,38.8,26.9,10.9,3.6,1.6,2.9,.514,.214,.724,9.7,.166,1996,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
134,6,Michael Jordan,32,CHI,7.0,7.0,113,0.062,82,37.7,30.4,6.6,4.3,2.2,0.5,.495,.427,.834,20.4,.317,1996,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
135,7,Dennis Rodman,34,CHI,4.0,4.0,113,0.035,64,32.6,5.5,14.9,2.5,0.6,0.4,.480,.111,.528,6.2,.143,1996,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
136,8T,Horace Grant,30,ORL,1.0,1.0,113,0.009,63,36.3,13.4,9.2,2.7,1.0,1.2,.513,.167,.734,8.0,.169,1996,https://www.basketball-reference.com//players/g/grantho01.html,https://www.basketball-reference.com/req/202106291/images/players/grantho01.jpg
137,8T,Bo Outlaw,24,LAC,1.0,1.0,113,0.009,80,12.3,3.6,2.5,0.6,0.6,1.1,.575,.000,.444,2.3,.111,1996,https://www.basketball-reference.com//players/o/outlabo01.html,https://www.basketball-reference.com/req/202106291/images/players/outlabo01.jpg
138,8T,Latrell Sprewell,25,GSW,1.0,1.0,113,0.009,78,39.3,18.9,4.9,4.2,1.6,0.6,.428,.323,.789,5.5,.086,1996,https://www.basketball-reference.com//players/s/sprewla01.html,https://www.basketball-reference.com/req/202106291/images/players/sprewla01.jpg
139,1,Dikembe Mutombo,30,ATL,60.0,60.0,115,0.522,80,37.2,13.3,11.6,1.4,0.6,3.3,.527,NO DATA,.705,11.3,.183,1997,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
140,2,Gary Payton,28,SEA,25.0,25.0,115,0.217,82,39.2,21.8,4.6,7.1,2.4,0.2,.476,.313,.715,12.9,.193,1997,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
141,3,Mookie Blaylock,29,ATL,18.0,18.0,115,0.157,78,39.2,17.4,5.3,5.9,2.7,0.3,.432,.366,.753,12.5,.197,1997,https://www.basketball-reference.com//players/b/blaylmo01.html,https://www.basketball-reference.com/req/202106291/images/players/blaylmo01.jpg
142,4,Scottie Pippen,31,CHI,4.0,4.0,115,0.035,82,37.7,20.2,6.5,5.7,1.9,0.5,.474,.368,.701,13.1,.203,1997,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
143,5,Michael Jordan,33,CHI,3.0,3.0,115,0.026,82,37.9,29.6,5.9,4.3,1.7,0.5,.486,.374,.833,18.3,.283,1997,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
144,6T,Joe Dumars,33,DET,1.0,1.0,115,0.009,79,37.0,14.7,2.4,4.0,0.7,0.0,.440,.432,.867,8.8,.144,1997,https://www.basketball-reference.com//players/d/dumarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/dumarjo01.jpg
145,6T,Mario Elie,33,HOU,1.0,1.0,115,0.009,78,34.4,11.7,3.0,4.0,1.2,0.2,.497,.420,.896,8.9,.159,1997,https://www.basketball-reference.com//players/e/eliema01.html,https://www.basketball-reference.com/req/202106291/images/players/eliema01.jpg
146,6T,Rick Fox,27,BOS,1.0,1.0,115,0.009,76,34.9,15.4,5.2,3.8,2.2,0.5,.456,.363,.787,5.2,.094,1997,https://www.basketball-reference.com//players/f/foxri01.html,https://www.basketball-reference.com/req/202106291/images/players/foxri01.jpg
147,6T,Horace Grant,31,ORL,1.0,1.0,115,0.009,67,37.3,12.6,9.0,2.4,1.5,1.0,.515,.167,.715,7.7,.148,1997,https://www.basketball-reference.com//players/g/grantho01.html,https://www.basketball-reference.com/req/202106291/images/players/grantho01.jpg
148,6T,Shawn Kemp,27,SEA,1.0,1.0,115,0.009,81,34.0,18.7,10.0,1.9,1.5,1.0,.510,.364,.742,10.0,.174,1997,https://www.basketball-reference.com//players/k/kempsh01.html,https://www.basketball-reference.com/req/202106291/images/players/kempsh01.jpg
149,1,Dikembe Mutombo,31,ATL,39.0,39.0,116,0.336,82,35.6,13.4,11.4,1.0,0.4,3.4,.537,NO DATA,.670,10.8,.177,1998,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
150,2,Gary Payton,29,SEA,37.0,37.0,116,0.319,82,38.4,19.2,4.6,8.3,2.3,0.2,.453,.338,.744,12.5,.190,1998,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
151,3,David Robinson,32,SAS,10.0,10.0,116,0.086,73,33.7,21.6,10.6,2.7,0.9,2.6,.511,.250,.735,13.8,.269,1998,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
152,4,Michael Jordan,34,CHI,6.0,6.0,116,0.052,82,38.8,28.7,5.8,3.5,1.7,0.5,.465,.238,.784,15.8,.238,1998,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
153,5T,Mookie Blaylock,30,ATL,4.0,4.0,116,0.034,70,38.6,13.2,4.9,6.7,2.6,0.3,.392,.269,.709,5.6,.099,1998,https://www.basketball-reference.com//players/b/blaylmo01.html,https://www.basketball-reference.com/req/202106291/images/players/blaylmo01.jpg
154,5T,Tim Duncan,21,SAS,4.0,4.0,116,0.034,82,39.1,21.1,11.9,2.7,0.7,2.5,.549,.000,.662,12.8,.192,1998,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
155,5T,Bo Outlaw,26,ORL,4.0,4.0,116,0.034,82,36.0,9.5,7.8,2.6,1.3,2.2,.554,.250,.575,7.6,.124,1998,https://www.basketball-reference.com//players/o/outlabo01.html,https://www.basketball-reference.com/req/202106291/images/players/outlabo01.jpg
156,5T,Dennis Rodman,36,CHI,4.0,4.0,116,0.034,80,35.7,4.7,15.0,2.9,0.6,0.2,.431,.174,.550,7.8,.131,1998,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
157,9T,Anthony Mason,31,CHH,2.0,2.0,116,0.017,81,38.9,12.8,10.2,4.2,0.8,0.2,.509,.000,.649,9.3,.141,1998,https://www.basketball-reference.com//players/m/masonan01.html,https://www.basketball-reference.com/req/202106291/images/players/masonan01.jpg
158,9T,Scottie Pippen,32,CHI,2.0,2.0,116,0.017,44,37.5,19.1,5.2,5.8,1.8,1.0,.447,.318,.777,6.6,.193,1998,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
159,11T,Kevin Garnett,21,MIN,1.0,1.0,116,0.009,82,39.3,18.5,9.6,4.2,1.7,1.8,.491,.188,.738,9.6,.143,1998,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
160,11T,Kendall Gill,29,NJN,1.0,1.0,116,0.009,81,33.7,13.4,4.8,2.5,1.9,0.8,.429,.257,.688,5.9,.104,1998,https://www.basketball-reference.com//players/g/gillke01.html,https://www.basketball-reference.com/req/202106291/images/players/gillke01.jpg
161,11T,Horace Grant,32,ORL,1.0,1.0,116,0.009,76,36.9,12.1,8.1,2.3,1.1,1.0,.459,.000,.678,7.1,.122,1998,https://www.basketball-reference.com//players/g/grantho01.html,https://www.basketball-reference.com/req/202106291/images/players/grantho01.jpg
162,11T,Brevin Knight,22,CLE,1.0,1.0,116,0.009,80,31.0,9.0,3.2,8.2,2.5,0.2,.441,.000,.801,8.4,.163,1998,https://www.basketball-reference.com//players/k/knighbr01.html,https://www.basketball-reference.com/req/202106291/images/players/knighbr01.jpg
163,1,Alonzo Mourning,28,MIA,89.0,89.0,118,0.754,46,38.1,20.1,11.0,1.6,0.7,3.9,.511,.000,.652,7.9,.216,1999,https://www.basketball-reference.com//players/m/mournal01.html,https://www.basketball-reference.com/req/202106291/images/players/mournal01.jpg
164,2,Dikembe Mutombo,32,ATL,10.0,10.0,118,0.085,50,36.6,10.8,12.2,1.1,0.3,2.9,.512,NO DATA,.684,7.9,.206,1999,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
165,3,Gary Payton,30,SEA,6.0,6.0,118,0.051,50,40.2,21.7,4.9,8.7,2.2,0.2,.434,.295,.721,7.2,.172,1999,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
166,4,David Robinson,33,SAS,3.0,3.0,118,0.025,49,31.7,15.8,10.0,2.1,1.4,2.4,.509,.000,.658,8.4,.261,1999,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
167,5T,Tim Duncan,22,SAS,2.0,2.0,118,0.017,50,39.3,21.7,11.4,2.4,0.9,2.5,.495,.143,.690,8.7,.213,1999,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
168,5T,Theo Ratliff,25,PHI,2.0,2.0,118,0.017,50,32.5,11.2,8.1,0.6,0.9,3.0,.470,NO DATA,.725,5.4,.159,1999,https://www.basketball-reference.com//players/r/ratlith01.html,https://www.basketball-reference.com/req/202106291/images/players/ratlith01.jpg
169,7T,Michael Curry,30,MIL,1.0,1.0,118,0.008,50,22.9,4.9,2.2,1.6,0.8,0.1,.437,.067,.797,1.7,.070,1999,https://www.basketball-reference.com//players/c/currymi01.html,https://www.basketball-reference.com/req/202106291/images/players/currymi01.jpg
170,7T,Kevin Garnett,22,MIN,1.0,1.0,118,0.008,47,37.9,20.8,10.4,4.3,1.7,1.8,.460,.286,.704,5.4,.146,1999,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
171,7T,Eddie Jones,27,TOT,1.0,1.0,118,0.008,50,37.6,15.6,3.9,3.7,2.5,1.2,.437,.338,.782,6.0,.153,1999,https://www.basketball-reference.com//players/j/jonesed02.html,https://www.basketball-reference.com/req/202106291/images/players/jonesed02.jpg
172,7T,Hakeem Olajuwon,36,HOU,1.0,1.0,118,0.008,50,35.7,18.9,9.6,1.8,1.6,2.5,.514,.308,.717,6.5,.175,1999,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
173,7T,Scottie Pippen,33,HOU,1.0,1.0,118,0.008,50,40.2,14.5,6.5,5.9,2.0,0.7,.432,.340,.721,4.9,.116,1999,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
174,7T,Clifford Robinson,32,PHO,1.0,1.0,118,0.008,50,34.8,16.4,4.5,2.6,1.5,1.2,.475,.417,.697,5.3,.146,1999,https://www.basketball-reference.com//players/r/robincl02.html,https://www.basketball-reference.com/req/202106291/images/players/robincl02.jpg
175,1,Alonzo Mourning,29,MIA,62.0,62.0,121,0.512,79,34.8,21.7,9.5,1.6,0.5,3.7,.551,.000,.711,12.9,.226,2000,https://www.basketball-reference.com//players/m/mournal01.html,https://www.basketball-reference.com/req/202106291/images/players/mournal01.jpg
176,2,Shaquille O'Neal,27,LAL,21.0,21.0,121,0.174,79,40.0,29.7,13.6,3.8,0.5,3.0,.574,.000,.524,18.6,.283,2000,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
177,3T,Eddie Jones,28,CHH,11.0,11.0,121,0.091,72,39.0,20.1,4.8,4.2,2.7,0.7,.427,.375,.864,10.1,.172,2000,https://www.basketball-reference.com//players/j/jonesed02.html,https://www.basketball-reference.com/req/202106291/images/players/jonesed02.jpg
178,3T,Dikembe Mutombo,33,ATL,11.0,11.0,121,0.091,82,36.4,11.5,14.1,1.3,0.3,3.3,.562,NO DATA,.708,9.9,.160,2000,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
179,5T,Kobe Bryant,21,LAL,4.0,4.0,121,0.033,66,38.2,22.5,6.3,4.9,1.6,0.9,.468,.319,.821,10.6,.202,2000,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
180,5T,Gary Payton,31,SEA,4.0,4.0,121,0.033,82,41.8,24.2,6.5,8.9,1.9,0.2,.448,.340,.735,13.9,.195,2000,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
181,7,Kevin Garnett,23,MIN,2.0,2.0,121,0.017,81,40.0,22.9,11.8,5.0,1.5,1.6,.497,.370,.765,11.6,.172,2000,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
182,8T,Kendall Gill,31,NJN,1.0,1.0,121,0.008,76,31.0,13.1,3.7,2.8,1.8,0.5,.414,.256,.710,3.7,.076,2000,https://www.basketball-reference.com//players/g/gillke01.html,https://www.basketball-reference.com/req/202106291/images/players/gillke01.jpg
183,8T,Jason Kidd,26,PHO,1.0,1.0,121,0.008,67,39.0,14.3,7.2,10.1,2.0,0.4,.409,.337,.829,8.5,.156,2000,https://www.basketball-reference.com//players/k/kiddja01.html,https://www.basketball-reference.com/req/202106291/images/players/kiddja01.jpg
184,8T,Anthony Mason,33,CHH,1.0,1.0,121,0.008,82,38.2,11.6,8.5,4.5,0.9,0.4,.480,.000,.746,8.9,.136,2000,https://www.basketball-reference.com//players/m/masonan01.html,https://www.basketball-reference.com/req/202106291/images/players/masonan01.jpg
185,8T,Bo Outlaw,28,ORL,1.0,1.0,121,0.008,82,28.4,6.0,6.4,3.0,1.4,1.8,.602,.000,.506,6.8,.140,2000,https://www.basketball-reference.com//players/o/outlabo01.html,https://www.basketball-reference.com/req/202106291/images/players/outlabo01.jpg
186,8T,Scottie Pippen,34,POR,1.0,1.0,121,0.008,82,33.5,12.5,6.3,5.0,1.4,0.5,.451,.327,.717,7.8,.137,2000,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
187,8T,Clifford Robinson,33,PHO,1.0,1.0,121,0.008,80,35.5,18.5,4.5,2.8,1.1,0.8,.464,.370,.782,9.6,.162,2000,https://www.basketball-reference.com//players/r/robincl02.html,https://www.basketball-reference.com/req/202106291/images/players/robincl02.jpg
188,1,Dikembe Mutombo,34,TOT,48.0,48.0,123,0.390,75,34.5,10.0,13.5,1.0,0.4,2.7,.484,NO DATA,.725,8.1,.151,2001,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
189,2,Kevin Garnett,24,MIN,26.0,26.0,123,0.211,81,39.5,22.0,11.4,5.0,1.4,1.8,.477,.288,.764,11.8,.176,2001,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
190,3,Tim Duncan,24,SAS,14.0,14.0,123,0.114,82,38.7,22.2,12.2,3.0,0.9,2.3,.499,.259,.618,13.2,.200,2001,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
191,4,Doug Christie,30,SAC,9.0,9.0,123,0.073,81,36.3,12.3,4.4,3.6,2.3,0.6,.395,.376,.897,8.7,.141,2001,https://www.basketball-reference.com//players/c/chrisdo01.html,https://www.basketball-reference.com/req/202106291/images/players/chrisdo01.jpg
192,5T,David Robinson,35,SAS,6.0,6.0,123,0.049,80,29.6,14.4,8.6,1.5,1.0,2.5,.486,.000,.747,12.1,.246,2001,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
193,5T,Ben Wallace,26,DET,6.0,6.0,123,0.049,80,34.5,6.4,13.2,1.5,1.3,2.3,.490,.250,.336,7.0,.121,2001,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
194,7,Theo Ratliff,27,PHI,4.0,4.0,123,0.033,50,36.0,12.4,8.3,1.2,0.6,3.7,.499,NO DATA,.760,5.2,.138,2001,https://www.basketball-reference.com//players/r/ratlith01.html,https://www.basketball-reference.com/req/202106291/images/players/ratlith01.jpg
195,8T,Bruce Bowen,29,MIA,2.0,2.0,123,0.016,82,32.7,7.6,3.0,1.6,1.0,0.6,.363,.336,.609,4.2,.075,2001,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
196,8T,Anthony Mason,34,MIA,2.0,2.0,123,0.016,80,40.7,16.1,9.6,3.1,1.0,0.3,.482,NO DATA,.781,11.6,.171,2001,https://www.basketball-reference.com//players/m/masonan01.html,https://www.basketball-reference.com/req/202106291/images/players/masonan01.jpg
197,8T,Shaquille O'Neal,28,LAL,2.0,2.0,123,0.016,74,39.5,28.7,12.7,3.7,0.6,2.8,.572,.000,.513,14.9,.245,2001,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
198,11T,Kobe Bryant,22,LAL,1.0,1.0,123,0.008,68,40.9,28.5,5.9,5.0,1.7,0.6,.464,.305,.853,11.3,.196,2001,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
199,11T,Allen Iverson,25,PHI,1.0,1.0,123,0.008,71,42.0,31.1,3.8,4.6,2.5,0.3,.420,.320,.814,11.8,.190,2001,https://www.basketball-reference.com//players/i/iversal01.html,https://www.basketball-reference.com/req/202106291/images/players/iversal01.jpg
200,11T,Jason Kidd,27,PHO,1.0,1.0,123,0.008,77,39.8,16.9,6.4,9.8,2.2,0.3,.411,.297,.814,9.6,.150,2001,https://www.basketball-reference.com//players/k/kiddja01.html,https://www.basketball-reference.com/req/202106291/images/players/kiddja01.jpg
201,11T,Shawn Marion,22,PHO,1.0,1.0,123,0.008,79,36.2,17.3,10.7,2.0,1.7,1.4,.480,.256,.810,11.7,.196,2001,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
202,1,Ben Wallace,27,DET,116.0,116.0,120,0.967,80,36.5,7.6,13.0,1.4,1.7,3.5,.531,.000,.423,11.6,.190,2002,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
203,2,Kevin Garnett,25,MIN,2.0,2.0,120,0.017,81,39.2,21.2,12.1,5.2,1.2,1.6,.470,.319,.801,12.8,.194,2002,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
