,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
794,2,LeBron James,21,CLE,16.0,688.0,1250,0.550,79,42.5,31.4,7.0,6.6,1.6,0.8,.480,.335,.738,16.3,.232,2006,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
795,3,Dirk Nowitzki,27,DAL,14.0,544.0,1250,0.435,81,38.1,26.6,9.0,2.8,0.7,1.0,.480,.406,.901,17.7,.275,2006,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
796,4,Kobe Bryant,27,LAL,22.0,483.0,1250,0.386,80,41.0,35.4,5.3,4.5,1.8,0.4,.450,.347,.850,15.3,.224,2006,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
797,5,Chauncey Billups,29,DET,15.0,430.0,1250,0.344,81,36.1,18.5,3.1,8.6,0.9,0.1,.418,.433,.894,15.5,.254,2006,https://www.basketball-reference.com//players/b/billuch01.html,https://www.basketball-reference.com/req/202106291/images/players/billuch01.jpg
798,6,Dwyane Wade,24,MIA,0.0,87.0,1250,0.070,75,38.6,27.2,5.7,6.7,1.9,0.8,.495,.171,.783,14.4,.239,2006,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
799,7,Elton Brand,26,LAC,1.0,50.0,1250,0.040,79,39.2,24.7,10.0,2.6,1.0,2.5,.527,.333,.775,14.8,.229,2006,https://www.basketball-reference.com//players/b/brandel01.html,https://www.basketball-reference.com/req/202106291/images/players/brandel01.jpg
800,8,Tim Duncan,29,SAS,0.0,33.0,1250,0.026,80,34.8,18.6,11.0,3.2,0.9,2.0,.484,.400,.629,10.8,.187,2006,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
801,9,Tony Parker,23,SAS,0.0,9.0,1250,0.007,80,33.9,18.9,3.3,5.8,1.0,0.1,.548,.306,.707,9.6,.169,2006,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
802,10T,Allen Iverson,30,PHI,0.0,1.0,1250,0.001,72,43.1,33.0,3.2,7.4,1.9,0.1,.447,.323,.814,10.6,.165,2006,https://www.basketball-reference.com//players/i/iversal01.html,https://www.basketball-reference.com/req/202106291/images/players/iversal01.jpg
803,10T,Shawn Marion,27,PHO,0.0,1.0,1250,0.001,81,40.3,21.8,11.8,1.8,2.0,1.7,.525,.331,.809,14.6,.214,2006,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
804,1,Dirk Nowitzki,28,DAL,83.0,1138.0,1290,0.882,78,36.2,24.6,8.9,3.4,0.7,0.8,.502,.416,.904,16.3,.278,2007,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
805,2,Steve Nash,32,PHO,44.0,1013.0,1290,0.785,76,35.3,18.6,3.5,11.6,0.8,0.1,.532,.455,.899,12.6,.225,2007,https://www.basketball-reference.com//players/n/nashst01.html,https://www.basketball-reference.com/req/202106291/images/players/nashst01.jpg
806,3,Kobe Bryant,28,LAL,2.0,521.0,1290,0.404,77,40.8,31.6,5.7,5.4,1.4,0.5,.463,.344,.868,13.0,.199,2007,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
807,4,Tim Duncan,30,SAS,0.0,286.0,1290,0.222,80,34.1,20.0,10.6,3.4,0.8,2.4,.546,.111,.637,13.0,.230,2007,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
808,5,LeBron James,22,CLE,0.0,183.0,1290,0.142,78,40.9,27.3,6.7,6.0,1.6,0.7,.476,.319,.698,13.7,.206,2007,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
809,6,Tracy McGrady,27,HOU,0.0,110.0,1290,0.085,71,35.8,24.6,5.3,6.5,1.3,0.5,.431,.331,.707,8.6,.163,2007,https://www.basketball-reference.com//players/m/mcgratr01.html,https://www.basketball-reference.com/req/202106291/images/players/mcgratr01.jpg
810,7,Chris Bosh,22,TOR,0.0,43.0,1290,0.033,69,38.5,22.6,10.7,2.5,0.6,1.3,.496,.343,.785,9.6,.174,2007,https://www.basketball-reference.com//players/b/boshch01.html,https://www.basketball-reference.com/req/202106291/images/players/boshch01.jpg
811,8,Gilbert Arenas,25,WAS,0.0,31.0,1290,0.024,74,39.8,28.4,4.6,6.0,1.9,0.2,.418,.351,.844,10.8,.177,2007,https://www.basketball-reference.com//players/a/arenagi01.html,https://www.basketball-reference.com/req/202106291/images/players/arenagi01.jpg
812,9T,Carlos Boozer,25,UTA,0.0,7.0,1290,0.005,74,34.6,20.9,11.7,3.0,0.9,0.3,.561,NO DATA,.685,9.9,.185,2007,https://www.basketball-reference.com//players/b/boozeca01.html,https://www.basketball-reference.com/req/202106291/images/players/boozeca01.jpg
813,9T,Kevin Garnett,30,MIN,0.0,7.0,1290,0.005,76,39.4,22.4,12.8,4.1,1.2,1.7,.476,.214,.835,10.7,.171,2007,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
814,11,Chauncey Billups,30,DET,0.0,4.0,1290,0.003,70,36.2,17.0,3.4,7.2,1.2,0.2,.427,.345,.883,11.4,.216,2007,https://www.basketball-reference.com//players/b/billuch01.html,https://www.basketball-reference.com/req/202106291/images/players/billuch01.jpg
815,12T,Shaquille O'Neal,34,MIA,0.0,3.0,1290,0.002,40,28.4,17.3,7.4,2.0,0.2,1.4,.591,NO DATA,.422,2.8,.119,2007,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
816,12T,Dwyane Wade,25,MIA,0.0,3.0,1290,0.002,51,37.9,27.4,4.7,7.5,2.1,1.2,.491,.266,.807,8.8,.219,2007,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
817,14,Amar'e Stoudemire,24,PHO,0.0,2.0,1290,0.002,82,32.8,20.4,9.6,1.0,1.0,1.3,.575,.000,.781,11.2,.201,2007,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
818,15T,Carmelo Anthony,22,DEN,0.0,1.0,1290,0.001,65,38.2,28.9,6.0,3.8,1.2,0.4,.476,.268,.808,7.3,.140,2007,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
819,15T,Baron Davis,27,GSW,0.0,1.0,1290,0.001,63,35.3,20.1,4.4,8.1,2.1,0.5,.439,.304,.745,6.4,.139,2007,https://www.basketball-reference.com//players/d/davisba01.html,https://www.basketball-reference.com/req/202106291/images/players/davisba01.jpg
820,15T,Tony Parker,24,SAS,0.0,1.0,1290,0.001,77,32.5,18.6,3.2,5.5,1.1,0.1,.520,.395,.783,9.6,.185,2007,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
821,1,Kobe Bryant,29,LAL,82.0,1100.0,1260,0.873,82,38.9,28.3,6.3,5.4,1.8,0.5,.459,.361,.840,13.8,.208,2008,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
822,2,Chris Paul,22,NOH,28.0,894.0,1260,0.710,80,37.6,21.1,4.0,11.6,2.7,0.1,.488,.369,.851,17.8,.284,2008,https://www.basketball-reference.com//players/p/paulch01.html,https://www.basketball-reference.com/req/202106291/images/players/paulch01.jpg
823,3,Kevin Garnett,31,BOS,15.0,670.0,1260,0.532,71,32.8,18.8,9.2,3.4,1.4,1.3,.539,.000,.801,12.9,.265,2008,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
824,4,LeBron James,23,CLE,1.0,438.0,1260,0.348,75,40.4,30.0,7.9,7.2,1.8,1.1,.484,.315,.712,15.2,.242,2008,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
825,5,Dwight Howard,22,ORL,0.0,60.0,1260,0.048,82,37.7,20.7,14.2,1.3,0.9,2.1,.599,.000,.590,12.9,.200,2008,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
826,6,Amar'e Stoudemire,25,PHO,0.0,27.0,1260,0.021,79,33.9,25.2,9.1,1.5,0.8,2.1,.590,.161,.805,14.6,.262,2008,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
827,7,Tim Duncan,31,SAS,0.0,25.0,1260,0.020,78,34.0,19.3,11.3,2.8,0.7,1.9,.497,.000,.730,11.1,.201,2008,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
828,8,Tracy McGrady,28,HOU,0.0,19.0,1260,0.015,66,37.0,21.6,5.1,5.9,1.0,0.5,.419,.292,.684,5.8,.115,2008,https://www.basketball-reference.com//players/m/mcgratr01.html,https://www.basketball-reference.com/req/202106291/images/players/mcgratr01.jpg
829,9,Steve Nash,33,PHO,0.0,18.0,1260,0.014,81,34.3,16.9,3.5,11.1,0.7,0.1,.504,.470,.906,10.5,.181,2008,https://www.basketball-reference.com//players/n/nashst01.html,https://www.basketball-reference.com/req/202106291/images/players/nashst01.jpg
830,10,Manu Ginóbili,30,SAS,0.0,9.0,1260,0.007,74,31.1,19.5,4.8,4.5,1.5,0.4,.460,.401,.860,11.1,.232,2008,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
831,11,Dirk Nowitzki,29,DAL,0.0,5.0,1260,0.004,77,36.0,23.6,8.6,3.5,0.7,0.9,.479,.359,.879,12.9,.223,2008,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
832,12,Deron Williams,23,UTA,0.0,4.0,1260,0.003,82,37.3,18.8,3.0,10.5,1.1,0.3,.507,.395,.803,11.3,.177,2008,https://www.basketball-reference.com//players/w/willide01.html,https://www.basketball-reference.com/req/202106291/images/players/willide01.jpg
833,13,Carmelo Anthony,23,DEN,0.0,3.0,1260,0.002,77,36.4,25.7,7.4,3.4,1.3,0.5,.492,.354,.786,8.2,.140,2008,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
834,14T,Carlos Boozer,26,UTA,0.0,1.0,1260,0.001,81,34.9,21.1,10.4,2.9,1.2,0.5,.547,.000,.738,10.2,.173,2008,https://www.basketball-reference.com//players/b/boozeca01.html,https://www.basketball-reference.com/req/202106291/images/players/boozeca01.jpg
835,14T,Antawn Jamison,31,WAS,0.0,1.0,1260,0.001,79,38.7,21.4,10.2,1.5,1.3,0.4,.436,.339,.760,9.2,.144,2008,https://www.basketball-reference.com//players/j/jamisan01.html,https://www.basketball-reference.com/req/202106291/images/players/jamisan01.jpg
836,14T,Paul Pierce,30,BOS,0.0,1.0,1260,0.001,80,35.9,19.6,5.1,4.5,1.3,0.5,.464,.392,.843,12.4,.207,2008,https://www.basketball-reference.com//players/p/piercpa01.html,https://www.basketball-reference.com/req/202106291/images/players/piercpa01.jpg
837,14T,Rasheed Wallace,33,DET,0.0,1.0,1260,0.001,77,30.5,12.7,6.6,1.8,1.2,1.7,.432,.356,.767,7.6,.155,2008,https://www.basketball-reference.com//players/w/wallara01.html,https://www.basketball-reference.com/req/202106291/images/players/wallara01.jpg
838,1,LeBron James,24,CLE,109.0,1172.0,1210,0.969,81,37.7,28.4,7.6,7.2,1.7,1.1,.489,.344,.780,20.3,.318,2009,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
839,2,Kobe Bryant,30,LAL,2.0,698.0,1210,0.577,82,36.1,26.8,5.2,4.9,1.5,0.5,.467,.351,.856,12.7,.206,2009,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
840,3,Dwyane Wade,27,MIA,7.0,680.0,1210,0.562,79,38.6,30.2,5.0,7.5,2.2,1.3,.491,.317,.765,14.7,.232,2009,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
841,4,Dwight Howard,23,ORL,1.0,328.0,1210,0.271,79,35.7,20.6,13.8,1.4,1.0,2.9,.572,.000,.594,13.8,.234,2009,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
842,5,Chris Paul,23,NOH,2.0,192.0,1210,0.159,78,38.5,22.8,5.5,11.0,2.8,0.1,.503,.364,.868,18.3,.292,2009,https://www.basketball-reference.com//players/p/paulch01.html,https://www.basketball-reference.com/req/202106291/images/players/paulch01.jpg
843,6,Chauncey Billups,32,TOT,0.0,33.0,1210,0.027,79,35.3,17.7,3.0,6.4,1.2,0.2,.418,.408,.913,10.1,.174,2009,https://www.basketball-reference.com//players/b/billuch01.html,https://www.basketball-reference.com/req/202106291/images/players/billuch01.jpg
844,7,Paul Pierce,31,BOS,0.0,21.0,1210,0.017,81,37.5,20.5,5.6,3.6,1.0,0.3,.457,.391,.830,10.3,.164,2009,https://www.basketball-reference.com//players/p/piercpa01.html,https://www.basketball-reference.com/req/202106291/images/players/piercpa01.jpg
845,8,Tony Parker,26,SAS,0.0,9.0,1210,0.007,72,34.1,22.0,3.1,6.9,0.9,0.1,.506,.292,.782,8.6,.168,2009,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
846,9,Brandon Roy,24,POR,0.0,7.0,1210,0.006,78,37.2,22.6,4.7,5.1,1.1,0.3,.480,.377,.824,13.5,.223,2009,https://www.basketball-reference.com//players/r/roybr01.html,https://www.basketball-reference.com/req/202106291/images/players/roybr01.jpg
847,10,Dirk Nowitzki,30,DAL,0.0,3.0,1210,0.002,81,37.7,25.9,8.4,2.4,0.8,0.8,.479,.359,.890,10.9,.171,2009,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
848,11,Tim Duncan,32,SAS,0.0,2.0,1210,0.002,75,33.7,19.3,10.7,3.5,0.5,1.7,.504,.000,.692,10.1,.191,2009,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
849,12,Yao Ming,28,HOU,0.0,1.0,1210,0.001,77,33.6,19.7,9.9,1.8,0.4,1.9,.548,1.000,.866,10.6,.196,2009,https://www.basketball-reference.com//players/m/mingya01.html,https://www.basketball-reference.com/req/202106291/images/players/mingya01.jpg
850,1,LeBron James,25,CLE,116.0,1205.0,1230,0.980,76,39.0,29.7,7.3,8.6,1.6,1.0,.503,.333,.767,18.5,.299,2010,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
851,2,Kevin Durant,21,OKC,4.0,609.0,1230,0.495,82,39.5,30.1,7.6,2.8,1.4,1.0,.476,.365,.900,16.1,.238,2010,https://www.basketball-reference.com//players/d/duranke01.html,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
852,3,Kobe Bryant,31,LAL,0.0,599.0,1230,0.487,73,38.8,27.0,5.4,5.0,1.5,0.3,.456,.329,.811,9.4,.160,2010,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
853,4,Dwight Howard,24,ORL,3.0,478.0,1230,0.389,82,34.7,18.3,13.2,1.8,0.9,2.8,.612,.000,.592,13.2,.223,2010,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
854,5,Dwyane Wade,28,MIA,0.0,119.0,1230,0.097,77,36.3,26.6,4.8,6.5,1.8,1.1,.476,.300,.761,13.0,.224,2010,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
855,6,Carmelo Anthony,25,DEN,0.0,65.0,1230,0.053,69,38.2,28.2,6.6,3.2,1.3,0.4,.458,.316,.830,7.9,.145,2010,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
856,7,Dirk Nowitzki,31,DAL,0.0,55.0,1230,0.045,81,37.5,25.0,7.7,2.7,0.9,1.0,.481,.421,.915,12.3,.194,2010,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
857,8,Steve Nash,35,PHO,0.0,49.0,1230,0.040,81,32.8,16.5,3.3,11.0,0.5,0.1,.507,.426,.938,9.9,.178,2010,https://www.basketball-reference.com//players/n/nashst01.html,https://www.basketball-reference.com/req/202106291/images/players/nashst01.jpg
858,9,Deron Williams,25,UTA,0.0,7.0,1230,0.006,76,36.9,18.7,4.0,10.5,1.3,0.2,.469,.371,.801,10.3,.177,2010,https://www.basketball-reference.com//players/w/willide01.html,https://www.basketball-reference.com/req/202106291/images/players/willide01.jpg
859,10,Amar'e Stoudemire,27,PHO,0.0,5.0,1230,0.004,82,34.6,23.1,8.9,1.0,0.6,1.0,.557,.167,.771,10.7,.181,2010,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
860,11,Manu Ginóbili,32,SAS,0.0,3.0,1230,0.002,75,28.7,16.5,3.8,4.9,1.4,0.3,.441,.377,.870,9.7,.216,2010,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
861,12T,Chauncey Billups,33,DEN,0.0,1.0,1230,0.001,73,34.1,19.5,3.1,5.6,1.1,0.1,.418,.386,.910,9.5,.182,2010,https://www.basketball-reference.com//players/b/billuch01.html,https://www.basketball-reference.com/req/202106291/images/players/billuch01.jpg
862,12T,Chris Bosh,25,TOR,0.0,1.0,1230,0.001,70,36.1,24.0,10.8,2.4,0.6,1.0,.518,.364,.797,9.6,.182,2010,https://www.basketball-reference.com//players/b/boshch01.html,https://www.basketball-reference.com/req/202106291/images/players/boshch01.jpg
863,12T,Stephen Jackson,31,TOT,0.0,1.0,1230,0.001,81,38.6,20.6,5.0,3.7,1.6,0.5,.423,.328,.779,5.0,.077,2010,https://www.basketball-reference.com//players/j/jacksst02.html,https://www.basketball-reference.com/req/202106291/images/players/jacksst02.jpg
864,12T,Joe Johnson,28,ATL,0.0,1.0,1230,0.001,76,38.0,21.3,4.6,4.9,1.1,0.1,.458,.369,.818,8.4,.140,2010,https://www.basketball-reference.com//players/j/johnsjo02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsjo02.jpg
865,1,Derrick Rose,22,CHI,113.0,1182.0,1210,0.977,81,37.4,25.0,4.1,7.7,1.0,0.6,.445,.332,.858,13.1,.208,2011,https://www.basketball-reference.com//players/r/rosede01.html,https://www.basketball-reference.com/req/202106291/images/players/rosede01.jpg
866,2,Dwight Howard,25,ORL,3.0,643.0,1210,0.531,78,37.6,22.9,14.1,1.4,1.4,2.4,.593,.000,.596,14.4,.235,2011,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
867,3,LeBron James,26,MIA,4.0,522.0,1210,0.431,79,38.8,26.7,7.5,7.0,1.6,0.6,.510,.330,.759,15.6,.244,2011,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
868,4,Kobe Bryant,32,LAL,1.0,428.0,1210,0.354,82,33.9,25.3,5.1,4.7,1.2,0.1,.451,.323,.828,10.3,.178,2011,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
869,5,Kevin Durant,22,OKC,0.0,190.0,1210,0.157,78,38.9,27.7,6.8,2.7,1.1,1.0,.462,.350,.880,12.0,.189,2011,https://www.basketball-reference.com//players/d/duranke01.html,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
870,6,Dirk Nowitzki,32,DAL,0.0,113.0,1210,0.093,73,34.3,23.0,7.0,2.6,0.5,0.6,.517,.393,.892,11.1,.213,2011,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
871,7,Dwyane Wade,29,MIA,0.0,24.0,1210,0.020,76,37.1,25.5,6.4,4.6,1.5,1.1,.500,.306,.758,12.8,.218,2011,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
872,8,Manu Ginóbili,33,SAS,0.0,20.0,1210,0.017,80,30.3,17.4,3.7,4.9,1.5,0.4,.433,.349,.871,9.9,.195,2011,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
873,9,Amar'e Stoudemire,28,NYK,0.0,9.0,1210,0.007,78,36.8,25.3,8.2,2.6,0.9,1.9,.502,.435,.792,8.0,.134,2011,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
874,10T,Blake Griffin,21,LAC,0.0,5.0,1210,0.004,82,38.0,22.5,12.1,3.8,0.8,0.5,.506,.292,.642,9.8,.152,2011,https://www.basketball-reference.com//players/g/griffbl01.html,https://www.basketball-reference.com/req/202106291/images/players/griffbl01.jpg
875,10T,Rajon Rondo,24,BOS,0.0,5.0,1210,0.004,68,37.2,10.6,4.4,11.2,2.3,0.2,.475,.233,.568,6.6,.126,2011,https://www.basketball-reference.com//players/r/rondora01.html,https://www.basketball-reference.com/req/202106291/images/players/rondora01.jpg
876,12,Tony Parker,28,SAS,0.0,3.0,1210,0.002,78,32.4,17.5,3.1,6.6,1.2,0.0,.519,.357,.769,8.2,.156,2011,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
877,13,Chris Paul,25,NOH,0.0,2.0,1210,0.002,80,36.0,15.9,4.1,9.8,2.4,0.1,.463,.388,.878,13.9,.232,2011,https://www.basketball-reference.com//players/p/paulch01.html,https://www.basketball-reference.com/req/202106291/images/players/paulch01.jpg
878,1,LeBron James,27,MIA,85.0,1074.0,1210,0.888,62,37.5,27.1,7.9,6.2,1.9,0.8,.531,.362,.771,14.5,.298,2012,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
879,2,Kevin Durant,23,OKC,24.0,889.0,1210,0.735,66,38.6,28.0,8.0,3.5,1.3,1.2,.496,.387,.860,12.2,.230,2012,https://www.basketball-reference.com//players/d/duranke01.html,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
880,3,Chris Paul,26,LAC,6.0,385.0,1210,0.318,60,36.4,19.8,3.6,9.1,2.5,0.1,.478,.371,.861,12.7,.278,2012,https://www.basketball-reference.com//players/p/paulch01.html,https://www.basketball-reference.com/req/202106291/images/players/paulch01.jpg
881,4,Kobe Bryant,33,LAL,2.0,352.0,1210,0.291,58,38.5,27.9,5.4,4.6,1.2,0.3,.430,.303,.845,6.2,.132,2012,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
882,5,Tony Parker,29,SAS,4.0,331.0,1210,0.274,60,32.1,18.3,2.9,7.7,1.0,0.1,.480,.230,.799,7.1,.177,2012,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
883,6,Kevin Love,23,MIN,0.0,58.0,1210,0.048,55,39.0,26.0,13.3,2.0,0.9,0.5,.448,.372,.824,10.0,.223,2012,https://www.basketball-reference.com//players/l/loveke01.html,https://www.basketball-reference.com/req/202106291/images/players/loveke01.jpg
884,7,Dwight Howard,26,ORL,0.0,13.0,1210,0.011,54,38.3,20.6,14.5,1.9,1.5,2.1,.573,.000,.491,7.7,.179,2012,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
885,8,Rajon Rondo,25,BOS,0.0,12.0,1210,0.010,53,36.9,11.9,4.8,11.7,1.8,0.1,.448,.238,.597,4.9,.121,2012,https://www.basketball-reference.com//players/r/rondora01.html,https://www.basketball-reference.com/req/202106291/images/players/rondora01.jpg
886,9,Steve Nash,37,PHO,0.0,7.0,1210,0.006,62,31.6,12.5,3.0,10.7,0.6,0.1,.532,.390,.894,5.9,.144,2012,https://www.basketball-reference.com//players/n/nashst01.html,https://www.basketball-reference.com/req/202106291/images/players/nashst01.jpg
887,10,Dwyane Wade,30,MIA,0.0,6.0,1210,0.005,49,33.2,22.1,4.8,4.6,1.7,1.3,.497,.268,.791,7.7,.227,2012,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
888,11,Derrick Rose,23,CHI,0.0,5.0,1210,0.004,39,35.3,21.8,3.4,7.9,0.9,0.7,.435,.312,.812,6.0,.211,2012,https://www.basketball-reference.com//players/r/rosede01.html,https://www.basketball-reference.com/req/202106291/images/players/rosede01.jpg
889,12T,Dirk Nowitzki,33,DAL,0.0,4.0,1210,0.003,62,33.5,21.6,6.7,2.2,0.7,0.5,.457,.368,.896,7.6,.175,2012,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
890,12T,Russell Westbrook,23,OKC,0.0,4.0,1210,0.003,66,35.3,23.6,4.6,5.5,1.7,0.3,.457,.316,.823,7.9,.163,2012,https://www.basketball-reference.com//players/w/westbru01.html,https://www.basketball-reference.com/req/202106291/images/players/westbru01.jpg
891,14,Tim Duncan,35,SAS,0.0,3.0,1210,0.002,58,28.2,15.4,9.0,2.3,0.7,1.5,.492,.000,.695,5.9,.174,2012,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
892,15,Joe Johnson,30,ATL,0.0,1.0,1210,0.001,60,35.5,18.8,3.7,3.9,0.8,0.2,.454,.388,.849,6.4,.145,2012,https://www.basketball-reference.com//players/j/johnsjo02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsjo02.jpg
893,1,LeBron James,28,MIA,120.0,1207.0,1210,0.998,76,37.9,26.8,8.0,7.3,1.7,0.9,.565,.406,.753,19.3,.322,2013,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
894,2,Kevin Durant,24,OKC,0.0,765.0,1210,0.632,81,38.5,28.1,7.9,4.6,1.4,1.3,.510,.416,.905,18.9,.291,2013,https://www.basketball-reference.com//players/d/duranke01.html,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
895,3,Carmelo Anthony,28,NYK,1.0,475.0,1210,0.393,67,37.0,28.7,6.9,2.6,0.8,0.5,.449,.379,.830,9.5,.184,2013,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
